appid,name_x,label_dead,label_dead_binary,avg_players_median_6m,months_used,min_months_required,min_months_ok,first_month_in_window,last_month,name_y,type,is_free,required_age,release_date,coming_soon,developers,publishers,categories,genres,tags,windows,mac,linux,initial_price,final_price,discount_percent,metacritic_score,recommendations_total,achievements_total,supported_languages,pc_min_requirements,controller_support,has_dlc,dlc_count,crawl_timestamp,crawl_status
1061910,Metal: Hellsinger,Dead,1,40.72,6,3,True,2025-02-01,2025-07-01,Metal: Hellsinger,game,False,0.0,"15 Sep, 2022",False,The Outsiders,Funcom,"Action, Adventure","Action, Adventure","Rhythm, FPS, Atmospheric, Singleplayer, Music, Shooter, Action, Demons, First-Person, Combat, Female Protagonist, Adventure, Score Attack, 3D, Dark Fantasy, Dark, Stylized, Cinematic, Narration, Fantasy",True,False,False,₪120.95,₪120.95,0.0,,69.0,28.0,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Ukrainian",Minimum:Requires a 64-bit processor and operating systemOS:Windows 10Processor:Intel® Core™ i5-3450 / AMD equivalentMemory:8 GB RAMGraphics:NVIDIA® GeForce® GTX 1050 / AMD Radeon™ RX 550DirectX:Version 11Storage:12 GB available spaceAdditional Notes:30 FPS in 1080pRecommended:Requires a 64-bit processor and operating systemOS:Windows 10Processor:Intel® Core™ i7-6700K / AMD Ryzen™ 5 1500XMemory:8 GB RAMGraphics:NVIDIA® GeForce® GTX 1060 / AMD Radeon™ RX 5700DirectX:Version 11Storage:15 GB available spaceAdditional Notes:60 FPS in 1080p,Partial Xbox Controller Support,True,3.0,2025-08-24T19:02:10.943177,success
1062000,Starmancer,Dead,1,3.41,6,3,True,2025-01-01,2025-07-01,Starmancer,game,False,0.0,"5 Aug, 2021",False,Ominux Games,Chucklefish,"Indie, Simulation, Strategy, Early Access","Indie, Simulation, Strategy, Early Access","Indie, Pixel Graphics, Sandbox, Management, Atmospheric, Colony Sim, Sci-fi, 2.5D, Space, Building, Strategy, Singleplayer, Artificial Intelligence, Exploration, Survival, Isometric, Base Building, Early Access, Simulation, Space Sim",True,True,True,₪55.95,₪55.95,0.0,,839.0,0.0,English,"Minimum:OS *:Windows 7, 64-bitProcessor:2.0 ghz DualCore CPUMemory:4 GB RAMGraphics:DirectX 10 compatible GPUDirectX:Version 10Storage:500 MB available spaceRecommended:OS:Windows 10, 64-bitProcessor:2.0+ ghz QuadCore CPUMemory:8 GB RAMGraphics:DirectX 11 compatible GPUDirectX:Version 11Storage:1 GB available space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",,True,1.0,2025-08-24T19:02:35.025025,success
1062040,Dragon Star Varnir,Dead,1,2.5,6,3,True,2024-11-01,2025-07-01,Dragon Star Varnir,game,False,0.0,"8 Oct, 2019",False,"Idea Factory, Compile Heart",Idea Factory International,"Action, Adventure, RPG","Action, Adventure, RPG","RPG, Adventure, Action, JRPG, Turn-Based Combat, Anime, Fantasy, Sexual Content, Singleplayer, Dragons, Mystery, Nudity, Turn-Based",True,False,False,₪149.95,₪149.95,0.0,,434.0,41.0,"English, Japanese, Traditional Chinese","Minimum:Requires a 64-bit processor and operating systemOS *:Windows 7 64bit (DirectX 11 equivalent)Processor:Intel i5 2.3GHz or AMD A9 2.9GHz equivalentMemory:4 GB RAMGraphics:ATI Mobility Radeon HD 5xxx, 1GB VRAM 5000Storage:11 GB available spaceSound Card:DirectSound (DirectX) compatible sound cardRecommended:Requires a 64-bit processor and operating systemOS:Windows 10 64bit (DirectX 11 equivalent)Processor:Intel i5 3.3GHz or AMD FX-8350 4.0GHz equivalentMemory:8 GB RAMGraphics:NVIDIA GeForce GTX 960, ATI Mobility Radeon R9 290Storage:11 GB available spaceSound Card:DirectSound (DirectX) compatible sound card*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",Full Xbox Controller Support,True,13.0,2025-08-24T19:02:44.063149,success
1062110,UNSIGHTED,Dead,1,8.925,6,3,True,2025-02-01,2025-07-01,UNSIGHTED,game,False,0.0,"30 Sep, 2021",False,Studio Pixel Punk,Humble Games,"Action, Adventure, Indie, RPG","Action, Adventure, Indie, RPG","Action, Adventure, Metroidvania, Female Protagonist, Pixel Graphics, Indie, RPG, Souls-like, LGBTQ, 2D, Exploration, Action RPG, Sci-fi, Singleplayer, Post-apocalyptic, Atmospheric, Co-op, Platformer, Puzzle Platformer, Shooter",True,False,False,₪73.95,₪73.95,0.0,84.0,26.0,42.0,"English, Portuguese - Brazil, French, German, Japanese, Korean, Simplified Chinese, Spanish - Latin America","Minimum:OS *:Windows 7Processor:Intel Core 2 Duo E6750  |  AMD Radeon HD 4870Memory:4 GB RAMGraphics:nVidia GeForce 8800 GT, 512 MB  |  AMD Radeon 4870, 512 MBDirectX:Version 10Storage:1500 MB available space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",Full Xbox Controller Support,True,1.0,2025-08-24T19:03:05.054458,success
1062140,Garden Story,Dead,1,12.165,6,3,True,2025-02-01,2025-07-01,Garden Story,game,False,0.0,"11 Aug, 2021",False,Picogram,Rose City Games,"Adventure, Indie, RPG","Adventure, Indie, RPG","Singleplayer, Fantasy, Pixel Graphics, Adventure, Action RPG, Cute, Action, Action-Adventure, Exploration, 2D, RPG, JRPG, Cozy, Story Rich, Top-Down, Character Action Game, Colorful, Funny, Isometric, Family Friendly",True,True,False,₪73.95,₪73.95,0.0,70.0,17.0,21.0,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese","Minimum:OS *:Windows Vista or greaterProcessor:2 GhzMemory:2 GB RAMGraphics:256 mb video memory, shader model 3.0+DirectX:Version 10Storage:100 MB available space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.","Full Xbox Controller Support, PS5 Controller Support",True,1.0,2025-08-24T19:03:14.745492,success
1062340,KATANA KAMI: A Way of the Samurai Story ,Dead,1,3.835,6,3,True,2025-02-01,2025-07-01,KATANA KAMI: A Way of the Samurai Story,game,False,18.0,"19 Feb, 2020",False,ACQUIRE Corp.,"Spike Chunsoft Co., Ltd.","Action, RPG","Action, RPG","Action, RPG, Violent, Gore, Dungeon Crawler, Action Roguelike, Hack and Slash",True,False,False,₪110.95,₪110.95,0.0,,371.0,51.0,"English, Japanese, Traditional Chinese","Minimum:Requires a 64-bit processor and operating systemOS *:Windows 8.1 64-bitProcessor:Intel Core i3-4170 @ 3.70GHzMemory:4 GB RAMGraphics:NVIDIA@ GeForce@ GTX 460 or betterDirectX:Version 11Storage:3 GB available spaceSound Card:DirectX compatible soundcard or onboard chipseRecommended:Requires a 64-bit processor and operating system*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",Partial Xbox Controller Support,True,2.0,2025-08-24T19:03:43.160333,success
1062830,Embr,Dead,1,26.17,6,3,True,2025-02-01,2025-07-01,Embr,game,False,0.0,"23 Sep, 2021",False,Muse Games,Curve Games,"Action, Casual, Indie, Simulation, Strategy","Action, Casual, Indie, Simulation, Strategy","Action, Simulation, Strategy, Casual, Co-op, Multiplayer, Co-op Campaign, Funny, Singleplayer, Indie, Online Co-Op, First-Person, Controller, Replay Value, Colorful, Character Customization, Cartoony, Early Access, Stylized, 3D",True,False,False,₪73.95,₪73.95,0.0,72.0,12.0,29.0,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese","Minimum:Requires a 64-bit processor and operating systemOS *:Windows 7, 8, 8.1, 10 x64Processor:Intel i5-6600 Series @ 3.5 GHz / Intel i7-4760 @ 3 GHzMemory:8 GB RAMGraphics:Nvidia GTX 960Storage:8 GB available spaceRecommended:Requires a 64-bit processor and operating systemOS *:Windows 7, 8, 8.1, 10 x64Processor:Intel i5 9600K @ 3.7 GHzMemory:16 GB RAMGraphics:Nvidia GTX 1060 6GBStorage:8 GB available space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",Full Xbox Controller Support,True,3.0,2025-08-24T19:05:22.806109,success
1062960,UNDER the SAND,Dead,1,16.825,6,3,True,2025-02-01,2025-07-01,Under the Sand REDUX - a road trip simulator,game,False,0.0,"25 Sep, 2020",False,IndieMax,IndieMax,"Action, Adventure, Indie, Racing, Simulation","Action, Adventure, Indie, Racing, Simulation","Driving, Automobile Sim, Simulation, Open World, Adventure, Racing, Survival, Procedural Generation, Relaxing, Exploration, Loot, Sandbox, Post-apocalyptic, Atmospheric, Physics, Immersive Sim, First-Person, Singleplayer, Indie, Open World Survival Craft",True,False,False,₪73.95,₪73.95,0.0,,16.0,0.0,"English, Russian, Bulgarian, Ukrainian, Spanish - Spain, French, German, Danish, Czech, Italian, Polish, Portuguese - Brazil","Minimum:OS *:Windows 7 or newerProcessor:2.0+ GHzMemory:4 GB RAMGraphics:NVIDIA GeForce 470 GTX or equivalentDirectX:Version 10Storage:2 GB available spaceSound Card:Integrated Audio*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",Partial Xbox Controller Support,False,0.0,2025-08-24T19:05:35.147033,success
1063040,Ben 10: Power Trip,Dead,1,3.955,6,3,True,2025-02-01,2025-07-01,Ben 10: Power Trip,game,False,0.0,"9 Oct, 2020",False,PHL Collective,Outright Games Ltd.,"Action, Adventure","Action, Adventure","Adventure, Open World, Action RPG, Sandbox, 3D Platformer, 3D, Cartoon, Cartoony, Third Person, Aliens, Family Friendly, Fantasy, Modern, Sci-fi, Co-op, Local Co-Op, Multiplayer, Local Multiplayer, Singleplayer, Action",True,False,False,₪110.95,₪110.95,0.0,,266.0,28.0,"English, French, Italian, German, Spanish - Spain, Arabic, Japanese, Polish, Portuguese - Brazil, Russian, Simplified Chinese","Minimum:OS *:Windows 7 / 8 / 10Processor:Intel Core i5-2500K 3.3GHz / AMD FX-8150 3.6GHz or equivalentMemory:4 GB RAMGraphics:GeForce GTX 550 Ti / Radeon HD 6790 2GB VRAM*DirectX:Version 11Sound Card:DirectX compatible soundcardRecommended:OS *:64 bit Windows 7 / 8 / 10Processor:Intel Core i5-4460 3.2 GHz / AMD Ryzen 5 1600X 3.6GHzMemory:8 GB RAMGraphics:GeForce GTX 960 / Radeon HD 7950 3GB VRAM*DirectX:Version 11Storage:15 GB available spaceSound Card:DirectX compatible soundcard*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",Partial Xbox Controller Support,False,0.0,2025-08-24T19:05:44.744040,success
1063100,Re[Map],Dead,1,0.02,3,3,True,2019-05-01,2019-07-01,Re[Map],game,True,0.0,"23 May, 2019",False,"Spencer Pilarski, Snippy Nguyen",Spencer Pilarski,Action,Action,Action,True,False,False,Free,Free,0.0,,0.0,0.0,English,"Minimum:OS *:Windows 7 32-bit SP1Processor:2.0GHzMemory:2 GB RAMGraphics:DX10 compatible or betterDirectX:Version 10Network:Broadband Internet connectionStorage:1500 MB available spaceSound Card:Windows Based Sound CardAdditional Notes:CONTROLLERS ONLY! NO MOUSE AND KEYBOARD!Recommended:OS *:Windows 7 64-bit SP1Processor:2.0GHz multi-coreMemory:8 GB RAMGraphics:1GB VRAM DX10 compatibleDirectX:Version 10Network:Broadband Internet connectionStorage:1500 MB available spaceSound Card:Windows Based Sound CardAdditional Notes:CONTROLLERS ONLY! NO MOUSE AND KEYBOARD!*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",Full Xbox Controller Support,False,0.0,2025-08-24T19:06:01.067057,success
1063350,Viking Brothers 5,Dead,1,1.315,6,3,True,2022-10-01,2025-02-01,Viking Brothers 5,game,False,0.0,"7 Nov, 2018",False,Alawar Casual,Alawar Casual,"Adventure, Casual, Indie","Adventure, Casual, Indie","Indie, Casual, Adventure, Time Management, Strategy, Singleplayer, Addictive",True,True,False,₪25.95,₪25.95,0.0,,23.0,0.0,"English, German, Korean, Russian, French, Dutch","Minimum:OS *:Windows XP or laterProcessor:1.5 GHzMemory:512 MB RAMGraphics:512 MB 3D graphics cardDirectX:Version 9.0Storage:700 MB available spaceRecommended:OS *:Windows 7 or laterProcessor:1.5 GHzMemory:1 GB RAMGraphics:1024 MB 3D video cardDirectX:Version 9.0Storage:700 MB available space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",,False,0.0,2025-08-24T19:06:56.846885,success
1063540,Space Wreck,Dead,1,2.55,5,3,True,2022-12-01,2024-01-01,Space Wreck,game,False,0.0,"10 Oct, 2023",False,Pahris Entertainment SIA,Pahris Entertainment SIA,RPG,RPG,"RPG, Post-apocalyptic, CRPG, Story Rich, Atmospheric, Isometric, Multiple Endings, Choices Matter, Exploration, Pixel Graphics, Turn-Based Combat, Nonlinear, Space Sim, Lore-Rich, Diplomacy, Sci-fi, Stylized, Colorful, Dystopian, Turn-Based Strategy",True,False,False,₪62.95,₪62.95,0.0,,160.0,15.0,English,"Minimum:OS *:Windows 7Processor:Intel Core i5-4200M @ 2.5GHz (4 CPUs)Memory:8 GB RAMGraphics:Intel HD Graphics 4600DirectX:Version 12Storage:1500 MB available spaceRecommended:OS:Windows 10Processor:Intel Core i7-770HQ 2.8GHz (8CPUs)Memory:16 GB RAMGraphics:GeForce GTX 1050DirectX:Version 12Storage:2500 MB available space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",,False,0.0,2025-08-24T19:07:41.345848,success
1063580,Aeon's End,Dead,1,7.175,6,3,True,2025-02-01,2025-07-01,Aeon's End,game,False,0.0,"17 Sep, 2019",False,Handelabra Games Inc.,Handelabra Games Inc.,"Adventure, Indie, Strategy","Adventure, Indie, Strategy","Deckbuilding, Dark Fantasy, Board Game, Dystopian, Card Battler, Strategy, Card Game, Indie, Adventure, Tabletop, Building, Local Co-Op, Co-op, Casual, Trading Card Game, 2D, Singleplayer, Local Multiplayer, Turn-Based, Early Access",True,True,True,₪287.05,₪55.95,25.0,,395.0,33.0,English,"Minimum:Requires a 64-bit processor and operating systemOS *:Windows 7 SP1+Processor:x64 architecture with SSE2 instruction set supportMemory:2 GB RAMGraphics:DX10, DX11, DX12 CapableDirectX:Version 10Storage:400 MB available spaceRecommended:Requires a 64-bit processor and operating system*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",,True,6.0,2025-08-24T19:07:51.959860,success
1063790,Citizen of Rome - Dynasty Ascendant,Dead,1,3.635,6,3,True,2025-02-01,2025-07-01,Citizen of Rome - Dynasty Ascendant,game,False,0.0,"1 Jan, 2019",False,Citizen of Life Games,Citizen of Life Games,"Casual, Indie, RPG, Simulation","Casual, Indie, RPG, Simulation","Rome, Life Sim, Historical, Simulation, Education, Management, Text-Based, Casual, Clicker, Mythology, Economy, RPG, Roguelite, Sandbox, Moddable, Singleplayer, Political Sim, Old School, Cute, Alternate History",True,True,True,₪36.95,₪36.95,0.0,,225.0,40.0,English,Minimum:OS:7Processor:SSE2 capable Intel Pentium 4 or laterMemory:512 MB RAMGraphics:Integrated Graphics CardStorage:200 MB available spaceRecommended:Graphics:Dedicated graphics card with 128MB of RAM,,False,0.0,2025-08-24T19:08:21.557244,success
1063980,Hell Architect,Dead,1,2.74,6,3,True,2024-12-01,2025-07-01,Hell Architect,game,False,0.0,"18 Aug, 2021",False,Woodland Games,Leonardo Interactive,"Indie, Simulation, Strategy","Indie, Simulation, Strategy","City Builder, Colony Sim, Base Building, Sandbox, Management, God Game, Building, Dark Humor, 2D, Strategy, Dark Comedy, Cartoony, Demons, Economy, Comedy, Resource Management, Crafting, Singleplayer, Simulation, Indie",True,True,False,₪92.95,₪92.95,0.0,,333.0,18.0,"English, French, Italian, German, Spanish - Spain, Polish, Russian, Simplified Chinese, Japanese, Korean, Turkish, Portuguese - Brazil","Minimum:OS *:Windows 7 or laterProcessor:AMD Phenom II X4 955 / Intel Core i5-750 or equivalentMemory:4 GB RAMGraphics:Intel HD 4600 (AMD or NVIDIA equivalent)DirectX:Version 11Storage:4 GB available spaceRecommended:OS *:Windows 8 or laterProcessor:AMD Phenom II X4 955 / Intel Core i5-750 or equivalentMemory:4 GB RAMGraphics:Nvidia GPU GeForce GTX 660 / AMD GPU Radeon HD 7870DirectX:Version 11Storage:4 GB available space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",,True,2.0,2025-08-24T19:09:24.311527,success
1064130,Sakura MMO 3,Dead,1,1.26,6,3,True,2022-03-01,2023-03-01,Sakura MMO 3,game,False,0.0,"7 Jun, 2019",True,Winged Cloud,Winged Cloud,Simulation,Simulation,"Sexual Content, Simulation, Visual Novel, Nudity, Anime, Mature, Hentai, Female Protagonist, LGBTQ",True,True,True,₪36.95,₪36.95,0.0,,133.0,25.0,"English, Simplified Chinese","Minimum:OS *:Windows XP+Processor:1.2 GHz Pentium 4Memory:400 MB RAMGraphics:1280 x 720Storage:300 MB available space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",Partial Xbox Controller Support,False,0.0,2025-08-24T19:10:07.642119,success
1064140,Blood and Lust,Dead,1,0.81,6,3,True,2020-12-01,2023-04-01,Blood and Lust,game,True,18.0,"3 Aug, 2019",False,Ertal Games,Ertal Games,"Adventure, Casual, Free To Play, Indie","Adventure, Casual, Free To Play, Indie","LGBTQ, Sexual Content, Free to Play, Nudity, Visual Novel, Indie, Casual, Adventure, NSFW",True,True,False,Free,Free,0.0,,235.0,5.0,English,"Minimum:OS *:Windows 7Processor:1 GHzMemory:512 MB RAMGraphics:DirectX Compatible CardStorage:300 MB available space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",,False,0.0,2025-08-24T19:10:10.904023,success
1064340,Chess Evolved Online,Dead,1,12.725,6,3,True,2025-02-01,2025-07-01,Chess Evolved Online,game,True,0.0,"22 Feb, 2021",False,TheGrandestine,TheGrandestine,"Free To Play, Strategy, Early Access","Free To Play, Strategy, Early Access","PvP, Tactical, Deckbuilding, Turn-Based Tactics, Card Game, Turn-Based Strategy, Chess, 2D, Card Battler, Top-Down, Colorful, Magic, Fantasy, Turn-Based Combat, PvE, Trading Card Game, Artificial Intelligence, Free to Play, Strategy, Early Access",True,False,False,Free To Play,Free To Play,0.0,,733.0,1.0,English,"Minimum:OS *:Windows XP/7/8/10Processor:1 GHzMemory:512 MB RAMStorage:128 MB available spaceRecommended:Network:Broadband Internet connection*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",,False,0.0,2025-08-24T19:12:01.065032,success
1064580,CaptainMarlene,Dead,1,0.04,3,3,True,2019-04-01,2019-06-01,CaptainMarlene,game,False,0.0,"24 Apr, 2019",False,Dnovel,Conglomerate 5,"Adventure, Indie","Adventure, Indie","Indie, Adventure, Casual, Arcade, Platformer, Action, Early Access, 2D, Retro, Singleplayer, Puzzle Platformer, Funny, Roguelite, Side Scroller",True,False,False,₪3.50,₪3.50,0.0,,13.0,0.0,"English, French, German, Spanish - Spain, Traditional Chinese, Simplified Chinese, Korean, Russian, Japanese","Minimum:OS *:Windows 7 or laterProcessor:intel x86 family, 2GhzMemory:1 GB RAMStorage:180 MB available space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",,False,0.0,2025-08-24T19:12:48.405663,success
